Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Badminton duration (ms),Rowing machine duration (ms),Jogging duration (ms),Paced walking duration (ms)
2023-01-24,259,1680.3639433893695,11821.322351455688,32.0,32,90.95522388059702,171.0,70.0,,,,,0.6354836360207355,2.3602874279022217,0.02503882302178277,15567,,,,,,2196213,,,,,
2023-01-25,277,1656.8766539443814,9676.933712005615,42.0,42,89.81944444444444,113.0,67.0,,,,,0.30934337788157995,0.5074797566731771,0.014983862770928277,13593,,,,,,1575804,,,,,
2023-01-26,29,1613.680793529851,1852.7058832548582,6.0,6,84.10218978102189,103.0,78.0,,,,,0.4265953537891643,2.0014469623565674,0.04002268473307292,2710,,,,,,999054,,,,,
2023-01-27,188,2137.318435832606,16038.547712306769,75.0,75,83.97826086956522,173.0,66.0,,,,,0.9151596380654281,2.592592477798462,0.04317718082004123,17094,,,,,,1471724,2700000,,,,
2023-01-28,224,1615.5184481575786,8958.100728094134,32.0,32,89.72222222222223,126.0,75.0,,,,,0.4347515432207007,1.5145885944366455,0.005323214530944824,12302,70.12538146972656,70.12538146972656,70.12538146972656,,,1032045,,,,,
2023-01-29,,1560.6404224236803,74.5250015258789,,,83.0,89.0,70.0,,,,,0.02070138931274414,0.02070138931274414,0.02070138931274414,105,68.71924591064453,68.71924591064453,68.71924591064453,,,,,,,,
2023-01-30,234,1766.5244309468642,10106.999260902405,38.0,38,87.6304347826087,106.0,69.0,,,,,0.7061600411669448,2.2618227005004883,0.0041402777036031084,14041,,,,,,3439066,,,,,
2023-01-31,183,1768.9283683777421,7119.883100272633,37.0,37,96.82894736842105,113.0,57.0,,,,,0.7465953030761597,3.7214794158935547,0.011237896813286675,10047,,,,,,3586562,,,,,
2023-02-01,283,1677.924754345137,13745.11037158966,46.0,46,90.8125,169.0,73.0,,,,,0.708825163569812,1.5974103212356567,0.004337433973948161,18013,,,,,,2081689,,,,,
2023-02-02,174,1611.6194505131286,7137.953940688245,40.0,40,84.90196078431373,111.0,63.0,,,,,0.5204796061472114,1.4954832792282104,0.02799616495768229,10014,68.71924591064453,68.71924591064453,68.71924591064453,,,1065045,,,,,
2023-02-03,239,1596.3693509386283,11602.586444854736,13.0,13,88.86538461538461,150.0,67.0,,,,,0.5786672330499424,1.7071560621261597,0.010054960250854492,15728,,,,,,866695,,,,,
2023-02-04,29,1550.998117776321,1448.9138164520264,,,89.5,99.0,64.0,,,,,0.35951351125457665,1.186570625934806,0.005126058260599772,2081,,,,,,78807,,,,,
2023-02-05,67,1544.4018207391105,3333.0069122314453,5.0,5,88.07894736842105,115.0,61.0,,,,,0.5007766002000252,1.1288851499557495,0.019321295420328777,4682,68.3110122680664,68.3110122680664,68.3110122680664,,,,,,,,
2023-02-06,247,1617.9893778814871,11483.526996682434,21.0,21,86.5530303030303,172.0,56.0,,,,,0.7816914670000974,3.1861348152160645,0.04574021233452691,15395,,,,,,1293802,,,,,
2023-02-07,175,1587.4266117221996,7052.174063682556,29.0,20,88.66438356164383,110.0,61.0,,,,,0.7299865460779189,4.531404495239258,0.05905276909470558,9922,68.3110122680664,68.3110122680664,68.3110122680664,,,826083,,,,,
2023-02-08,269,1649.772867375244,9330.326077461243,33.0,33,81.18345323741008,119.0,64.0,,,,,1.0403401364319418,2.9742093086242676,0.03391084671020508,13057,,,,,,1975285,,,,,
2023-02-09,199,1608.1868544828742,9111.244445800781,18.0,18,88.46,165.0,66.0,,,,,0.8386624732538023,1.5981425119047354,0.08083399454752604,12165,,,,,,940441,116954,,,,
2023-02-10,222,1627.7303377163562,7578.912899017334,27.0,27,78.65584415584415,104.0,54.0,,,,,0.5851230918422925,2.1764724254608154,0.013800926208496093,10810,68.58316802978516,68.58316802978516,68.58316802978516,,,1537897,,,,,
2023-02-11,166,1636.91540830244,5681.055068969727,25.0,25,84.38970588235294,98.0,63.0,,,,,0.6059791519351471,1.4836875200271606,0.17150351405143738,7889,,,,,,1680202,,,,,
2023-02-12,155,1551.8070275356426,6355.168033123016,28.0,28,86.8,103.0,61.0,,,,,0.4415217817900984,1.4462605714797974,0.04376864963107639,8953,67.94813537597656,67.94813537597656,67.94813537597656,,,149970,,,,,
2023-02-13,156,1699.3668202655097,7576.732435703278,58.0,57,83.38524590163935,110.0,66.0,,,,,0.5743042262006147,2.6051886081695557,0.0023658731248643664,10614,68.03885650634766,68.03885650634766,68.03885650634766,,,2740164,,,,,
2023-02-14,,1537.2878698785019,142.9202437400818,,,93.0,93.0,93.0,,,,,1.4044381251670515,2.002455234527588,0.016363955603705512,201,67.94813537597656,67.94813537597656,67.94813537597656,,,,,,,,
2023-02-15,186,1734.3121621315127,8633.93198838351,74.0,74,84.5126582278481,108.0,62.0,,,,,0.6501482210679478,5.301724433898926,0.02070138931274414,12191,,,,,,3734147,,,,,
2023-02-16,164,1561.9605265430662,5484.751884584552,24.0,24,80.0979020979021,99.0,57.0,,,,,0.28319087888701056,1.3503992101386195,0.01813835991753472,7724,,,,,,541450,,,,,
2023-02-17,278,1672.1123992099338,10983.792206709186,31.0,31,87.525,163.0,67.0,,,,,0.4309878193488335,1.4775714356059846,0.010449272791544596,14668,,,,,,2554552,,,,,
2023-02-18,1,1531.2713687720025,174.09000247716904,,,84.5,89.0,83.0,,,,,0.2236843939812452,1.7246983051300049,0.15439462228550851,240,67.67597961425781,67.67597961425781,67.67597961425781,,,,,,,,
2023-02-19,149,1655.3806213892592,6216.618954168623,23.0,23,85.90714285714286,105.0,66.0,,,,,0.8919366751587989,1.8567306995391846,0.13722063700358073,8766,,,,,,2333467,,,,,
2023-02-20,232,1602.4461195431995,7473.461512565613,32.0,24,81.0909090909091,87.0,64.0,,,,,0.8164668204355187,2.1719353199005127,0.06999041239420573,10560,,,,,,1253150,,,,,
2023-02-21,119,1672.9616302561683,5387.32763419484,25.0,25,80.20979020979021,114.0,66.0,,,,,0.20201376133327295,1.284298222572321,0.005126058260599772,7533,,,,,,2648828,,,,,
2023-02-22,130,1678.4736627708733,5659.634046077728,29.0,29,74.76966292134831,95.0,62.0,,,,,0.42809837708272636,1.2864188113065065,0.002563029130299886,7925,,,,,,2892581,,,,,
2023-02-23,3,1530.009808063507,312.6999909877777,,,79.0,79.0,79.0,,,,,1.1691287943169755,2.0947415555945894,0.1765414057201075,427,,,,,,,,,,,
2023-02-24,,1530.009808063507,,,,,,,,,,,,,,,67.58526611328125,67.58526611328125,67.58526611328125,,,,,,,,
2023-02-25,181,1726.5480269570717,8589.6021733284,55.0,55,84.34507042253522,113.0,63.0,,,,,0.22337644714211702,0.915616512298584,0.0021687169869740804,12066,,,,,,3670474,,,,,
2023-02-26,,1525.473285039266,12.829999923706055,,,,,,,,,,0.3882558983151923,0.3882558983151923,0.3882558983151923,24,66.95023345947266,66.95023345947266,66.95023345947266,,,,,,,,
2023-02-27,128,1540.5502311192301,5529.205562114716,23.0,23,98.51666666666667,119.0,67.0,,,,,0.4256236970588677,1.3215800523757935,0.00492890199025472,8060,66.2244873046875,66.2244873046875,66.2244873046875,,,424496,,,,,
2023-02-28,87,1659.0736713223241,5723.942507266998,34.0,34,,,,,,,,1.0682553620806279,2.5136656761169434,0.09769677217263503,7785,,,,,,2675615,,,,,
2023-03-01,111,1624.9022140659215,6511.859363555908,22.0,22,82.99038461538461,107.0,65.0,,,,,0.4299019127276056,1.3975303173065186,0.05907625834147135,9143,,,,,,2089393,,,,,
2023-03-02,292,1770.669321808892,10966.997608184814,68.0,65,97.89855072463769,151.0,49.0,,,,,0.5417453809252248,1.9161733388900757,0.003351653416951497,15154,66.04305267333984,66.04305267333984,66.04305267333984,,,4766116,,,,,
2023-03-03,219,1668.6605173724918,8380.702041625977,37.0,37,85.72941176470589,106.0,69.0,,,,,0.6886874437965078,1.524768590927124,0.04697563126683235,11773,,,,,,2943507,,,,,
2023-03-04,10,1513.6805386543274,617.3335723876953,,,73.25,82.0,66.0,,,,,0.2652420471245367,1.1843280853660256,0.02838001772761345,901,,,,,,,,,,,
2023-03-05,169,1645.7770281829444,7235.992265701294,39.0,39,90.9375,113.0,70.0,,,,,0.6195138382031873,1.553866982460022,0.12381401909722223,10210,,,,,,2521686,,,,,
2023-03-06,137,1607.5242312887258,8859.021423339844,49.0,49,91.40555555555555,114.0,52.0,,,,,0.6877672976021054,1.6345627307891846,0.0648643536037869,12069,66.49664306640625,66.49664306640625,66.49664306640625,,,2546993,,,,,
2023-03-07,124,1518.2164425849912,6099.814735412598,23.0,23,100.08552631578948,113.0,68.0,,,,,0.32607939832259025,1.6648585796356201,0.009266336229112413,8570,,,,,,,,,,,
2023-03-08,276,1635.4974061322605,13988.285180091858,107.0,107,88.94,129.0,62.0,,,,,0.7659215663830303,2.7932138442993164,0.04278287251790364,18467,,,,,,2018483,,,,,
2023-03-09,128,1760.7094089648808,8152.609420684906,48.0,48,,,,,,,,1.0360980653392218,1.8249487903959016,0.3513125039459589,11019,,,,,,4494192,,,,,
2023-03-10,116,1691.5442166512207,8023.857283683686,47.0,47,,,,,,,,0.8226250437240528,1.7686740668155145,0.124054873691711,10643,,,,,,3223186,,,,,
2023-03-11,55,1608.908550064414,3778.4447059135387,15.0,15,,,,,,,,0.6422770698076357,1.437280776059762,0.04729317002971308,5294,,,,,,1722132,,,,,
2023-03-12,53,1569.0383823241925,3817.165327598577,27.0,27,,,,,,,,1.144438663788878,1.8670024926075033,0.5192602711554403,4775,,,,,,2121404,,,,,
2023-03-13,75,1654.920531852932,4400.860561847687,33.0,33,,,,,,,,1.104461620990404,2.549031972885132,0.19301894434969463,6764,,,,,,2598000,,,,,
2023-03-14,62,1619.8060432909965,3976.279933452606,29.0,29,,,,,,,,1.2885981774576034,2.513737916946411,0.43381334479991646,5187,,,,,,1885931,,,,,
2023-03-15,130,1606.5541985754403,8332.565948486328,44.0,44,,,,,,,,1.0814544351258408,1.5609941466719504,0.28773597617648766,10893,,,,,,1675093,,,,,
2023-03-16,136,1632.8499585728412,8215.703208919196,23.0,23,,,,,,,,0.9882743755257829,1.410721549646964,0.03264107082542861,11128,,,,,,2178560,,,,,
2023-03-17,114,1125.7929996576788,6623.935919765801,35.0,35,,,,,,,,0.9788691392374231,1.4702109582036844,0.2108029644861091,8969,,,,,,1535219,,,,,
2023-03-18,11,,358.98999977111816,,,,,,,,,,0.29106353302785665,1.024369700617228,0.2133409074131101,492,,,,,,,,,,,
2023-03-19,53,1518.2164425849915,2686.199962615967,6.0,6,,,,,,,,0.5792935470347045,1.4031930013476328,0.11378540975622645,3778,,,,,,,,,,,
2023-03-20,36,1612.8589838399262,3562.5678939819336,39.0,20,,,,,,,,0.7434885175443904,2.281805450562716,0.09168795049980319,4144,,,,,,1318966,,,,,
2023-03-21,99,1728.37703531622,7588.914329528809,62.0,50,,,,,,,,1.0381951346389395,2.1584498624042223,0.11795683895968426,9852,,,,,,3688056,,,,,
2023-03-22,123,1599.4010898922602,7339.340020656586,36.0,36,,,,,,,,0.9752625257583604,1.4793379467078092,0.19867747829596624,10490,,,,,,1542878,,,,,
2023-03-23,104,1567.4281292119283,6338.542032241821,18.0,18,,,,,,,,0.6125207871538357,1.3751736256744782,0.1257478063272131,8982,,,,,,935247,,,,,
2023-03-24,46,1594.3194672811348,3107.7538691367395,22.0,22,,,,,,,,1.1834664516860465,1.4004973257713191,0.2297915750188534,4298,,,,,,1446305,,,,,
2023-03-25,14,1563.1457500338558,1278.6780556832068,14.0,14,,,,,,,,0.8241632007534839,1.4858532465130314,0.16247315499393652,1737,,,,,,853861,,,,,
2023-03-26,115,1641.6779850763503,7062.3418798446655,45.0,45,,,,,,,,1.0719431075953894,1.8746026754379272,0.08057656881829427,10089,,,,,,2346333,,,,,
2023-03-27,88,1613.0697186361497,5256.1921763420105,31.0,31,,,,,,,,1.0825438780590615,1.5352862753616487,0.18419805791696228,7433,,,,,,1530282,116919,,,,
2023-03-28,99,1671.369082341521,7135.853926181793,39.0,32,,,,,,,,1.2678484624551924,2.549616575241089,0.11138903028853954,9701,66.1337661743164,66.1337661743164,66.1337661743164,,,2910597,,,,,
2023-03-29,92,1641.397482814366,6119.679937362671,24.0,22,,,,,,,,1.4221017989211122,2.4781317710876465,0.042823048657876735,7946,,,,,,1931938,177943,,,,
2023-03-30,34,1518.2164425849915,2260.4242029190063,13.0,13,,,,,,,,1.4128307314046886,2.132793374642959,0.04243522410433974,2970,,,,,,,,,,,
2023-03-31,121,1712.6670874572203,7473.746421813965,39.0,39,,,,,,,,1.0576895582320585,1.4908522485705644,0.3208468173186812,10634,,,,,,3461746,101661,,,,
2023-04-01,73,1588.2721907274604,4146.436650149008,25.0,25,,,,,,,,1.1356343498077581,2.455059766769409,0.12318742497004195,6148,66.1337661743164,66.1337661743164,66.1337661743164,,,1400693,,,,,
2023-04-02,122,1557.7740339310067,6154.390798695902,13.0,13,,,,,,,,0.943063287283,1.7970367670059204,0.0678491541931257,9350,,,,,,826092,,,,,
2023-04-03,60,1630.1525441063598,3697.90620136261,4.0,4,,,,,,,,0.7993122586560865,1.5315753245289858,0.21576343775181675,5195,,,,,,2209012,,,,,
2023-04-04,100,1635.1144039153592,6163.921679496765,33.0,33,,,,,,,,0.8850839408424995,1.4855530758530473,0.1267442967093104,8746,,,,,,2305499,,,,,
2023-04-05,103,1649.3380904869532,5717.740384578705,34.0,34,,,,,,,,0.8724337930876096,1.5970370769500732,0.15656374214470756,8759,,,,,,2577578,,,,,
2023-04-06,85,1607.8749464849118,4921.897342681885,24.0,16,,,,,,,,0.8002198892165018,1.9764424253535213,0.6035262046882199,6859,,,,,,1784448,,,,,
2023-04-07,18,1514.587673664093,667.2300071716309,,,,,,,,,,0.25543248603603447,0.5585959687751176,0.10465272342210108,947,,,,,,,,,,,
2023-04-08,42,1524.0275473689348,2695.780014038086,6.0,6,,,,,,,,0.8764894271341424,1.7841290565822758,0.26497495115601183,3891,,,,,,154977,,,,,
2023-04-09,85,1601.3648594060878,4306.66540145874,14.0,14,,,,,,,,0.8358938642328183,1.3254884316269064,0.021520035535534714,6567,65.5894546508789,65.5894546508789,65.5894546508789,,,1774286,,,,,
2023-04-10,40,1584.7471631561025,3039.8469638824463,20.0,20,,,,,,,,0.9904552859605142,1.9402033377521317,0.120613581263698,3515,,,,,,1189589,,,,,
2023-04-11,97,1558.1011534001393,5428.4582151202,17.0,17,,,,,,,,1.0905896295393045,1.4144819433840783,0.2779536060913021,7416,,,,,,945722,,,,,
2023-04-12,79,1632.4582147977603,5444.201779005167,29.0,29,,,,,,,,0.9528505949770327,1.7510552201660223,0.12758967860293538,6753,,,,,,2216748,,,,,
2023-04-13,125,1654.1147717700621,8372.402808940617,31.0,31,,,,,,,,1.0357548144506794,1.6283519268035889,0.15831160547311404,11242,,,,,,2783379,,,,,
2023-04-14,175,1813.5047011283166,10929.68248816708,90.0,90,,,,,,,,0.8711803198069734,1.5644877953452618,0.34184598684344814,15296,,,,,,4418537,106785,,,,
2023-04-15,166,1577.543952553937,9277.16563796997,27.0,27,,,,,,,,0.9465915460670837,1.6996107405445084,0.019394530427377755,12036,,,,,,1245797,,,,,
2023-04-16,144,1711.989553632831,8973.015882015228,44.0,44,,,,,,,,0.9768960133661391,1.749904691323815,0.06923145211918726,11967,,,,,,3660951,111857,,,,
2023-04-17,127,1575.4669779674289,6953.564794540405,27.0,27,,,,,,,,0.8916430694027555,1.331267141997717,0.4710111212594996,9519,,,,,,1281187,,,,,
2023-04-18,129,1643.6671297977455,8394.721046924591,31.0,31,,,,,,,,1.0745900151540595,2.812511444091797,0.10328339227796496,11261,,,,,,2341175,111837,,,,
2023-04-19,49,1509.1445584297178,2106.950771331787,,,,,,,,,,0.7069506606925237,0.9438898892221034,0.5258150184383857,3059,,,,,,,,,,,
2023-04-20,118,1674.7172694078354,7471.596057891846,54.0,52,,,,,,,,1.0085761059701899,1.880473017692566,0.21799059219041853,10088,,,,,,3106858,,,,,
2023-04-21,99,1261.9343817753804,6434.938109397888,25.0,25,,,,,,,,0.8066693466181887,1.6574660052011558,0.159642958101259,9061,,,,,,1461904,,,,,
2023-04-22,2,1509.1445584297182,168.5099983215332,,,,,,,,,,0.8759933489621137,1.356125683688157,0.10825251205507741,230,,,,,,,,,,,
2023-04-23,204,1559.284272781535,12457.241464614868,26.0,26,,,,,,,,0.6358049580231662,1.3416797728657612,0.09219689819400097,17905,,,,,,2264447,,,,,
2023-04-24,,1509.144558429718,13.679999828338623,,,,,,,,,,2.6907033920288086,2.832639694213867,2.54876708984375,19,,,,,,,,,,,
2023-04-25,140,1471.6103706035494,7385.760910749435,36.0,36,,,,,,,,0.8021914095602966,1.7635636127002945,0.14438762362349178,10661,,,,,,1405885,,,,,
2023-04-26,7,1509.1445584297178,348.4700050354004,,,,,,,,,,0.26485394261168205,0.394482641258128,0.11446496661304761,545,,,,,,,,,,,
2023-04-27,93,1593.7414657887416,5782.768728733063,49.0,40,,,,,,,,1.1741701908557345,3.0716466903686523,0.10546051811849219,8628,,,,,,1464190,,,,,
2023-04-28,103,1607.223741086118,5883.243525266647,33.0,33,,,,,,,,0.7340881925601366,1.4398230641310923,0.05035020502069913,9200,,,,,,1637140,111853,,,,
2023-04-29,75,1621.0819928724231,4948.060042381287,16.0,16,,,,,,,,0.8059526381375889,2.83217453956604,0.04145106666259333,7335,,,,,,1916545,106772,,,,
2023-04-30,57,1587.5663847576452,2615.3399658203125,25.0,25,,,,,,,,0.8801409405814455,1.119128438530217,0.6727333432499447,4226,,,,,,1514919,,,,,
2023-05-01,98,1632.1723954284528,5757.455763339996,24.0,24,,,,,,,,0.8927559552475499,1.4651707880228,0.03200056002230003,8177,,,,,,2376599,,,,,
2023-05-02,105,1658.7592242021944,6429.368866028626,33.0,33,,,,,,,,0.7447772812538437,1.4949513441674323,0.12172249991222076,9400,,,,,,2890190,,,,,
2023-05-03,135,1670.8600039708951,8437.2521125652,50.0,50,,,,,,,,0.8884232368299335,1.5221658417398416,0.10365330961565293,11663,,,,,,3123947,,,,,
2023-05-04,,1509.2478797170852,,,,,,,,,,,,,,,65.7708969116211,65.7708969116211,65.7708969116211,,,,,,,,
2023-05-05,86,1647.5997342396527,6399.369983911514,32.0,32,,,,,,,,0.6350490526233146,1.8570058345794678,0.026113040126941593,8870,,,,,,2630900,,,,,
2023-05-06,80,1634.9294611184432,6604.101963996887,37.0,27,,,,,,,,1.1095542718661937,2.972218520894063,0.06445909858659478,7935,65.0,65.0,65.0,,,1667493,,,,,
2023-05-07,119,1617.9640436812813,6040.420003890991,22.0,22,,,,,,,,0.7113816824166393,1.8881006240844727,0.020499876704724664,9393,,,,,,2239967,,,,,
2023-05-08,103,1503.250011920929,5387.9671449661255,,,,,,,,,,1.0022886768579073,2.70634126663208,0.11129824237309295,7740,,,,,,,,,,,
2023-05-09,102,1536.5841229852938,4928.250910282135,19.0,19,,,,,,,,0.60277355761639,2.549351453781128,0.10669168091424562,7719,,,,,,650900,,,,,
2023-05-10,106,1570.8271625418174,5230.600018262863,20.0,20,,,,,,,,0.8273235825516977,2.5805423259735107,0.1177059252916133,8258,,,,,,1319547,,,,,
2023-05-11,122,1781.3274882939477,8089.4600830078125,63.0,63,,,,,,,,1.1719241410926942,5.663974761962891,0.2450924254325578,12384,,,,,,5024038,111877,,,,
2023-05-12,115,1611.456694563901,6820.069830060005,21.0,21,,,,,,,,0.8422952297427149,1.5204774509503438,0.02815842727074557,10178,,,,,,1843408,116943,,,,
2023-05-13,161,1879.7449585232355,12759.605439007282,113.0,81,,,,,,,,0.798999687891812,3.0607033228547005,0.06590726390565539,16481,,,,,,4499993,,,,,
2023-05-14,75,1644.461718242513,6177.589106529951,40.0,20,,,,,,,,0.6317445708420398,2.837858541983256,0.13270659909574448,7205,,,,,,2473673,,,,,
2023-05-15,168,1706.2081435101204,11096.919293403625,114.0,85,,,,,,,,0.8439106983441058,2.4955812768191925,0.09108893674602912,14330,,,,,,3963069,,,,,
2023-05-16,87,1619.252164630396,6124.720062255859,33.0,33,,,,,,,,0.8369517516657682,1.6165739025018275,0.025851856171143873,8821,,,,,,2265118,,,,,
2023-05-17,129,1551.5128416303933,6352.55996131897,9.0,9,,,,,,,,0.7280439552208952,1.4763037230447091,0.0730433631741802,9324,,,,,,678806,114385,,,,
2023-05-18,111,1649.1117163459448,7938.727999687195,49.0,30,,,,,,,,0.5138107912588019,2.418943206641932,0.028925126121046262,10233,,,,,,2801088,,,,,
2023-05-19,98,1597.247998197011,4722.860017776489,19.0,19,,,,,,,,0.8942395891052036,1.1577032405747052,0.049251185217581483,7478,,,,,,1835454,,,,,
2023-05-20,96,1745.5214899621487,6961.510016918182,66.0,66,,,,,,,,1.0047918909003375,1.6532108783721924,0.0724954404997122,9833,,,,,,4730720,,,,,
2023-05-21,185,1088.3540163805123,8822.539175510406,18.0,18,,,,,,,,0.8384162261365748,1.7110651731491089,0.16663549840450287,13274,,,,,,793204,,,,,
2023-05-22,8,1503.2500119209292,1264.1300067901611,,,,,,,,,,0.21835013427226294,0.662135899066925,0.02034199982881546,1835,,,,,,,,,,,
2023-05-23,43,1508.4575143977127,2621.298644065857,,,,,,,,,,0.9368631446771059,2.9503674507141113,0.08204548805952072,3454,,,,,,101685,,,,,
2023-05-24,65,1554.8256807438665,3394.5395278930664,14.0,14,,,,,,,,1.0342749763129107,1.5395290851593018,0.07262059301137924,4784,,,,,,1004126,,,,,
2023-05-25,16,1503.250011920929,1203.4399952888489,,,,,,,,,,1.3372446653816874,2.9894795417785645,0.05299902334809303,1723,,,,,,,,,,,
2023-05-26,133,1761.4165692276113,10286.201985359192,84.0,57,,,,,,,,1.227876411679421,3.0102732599770476,0.33312657475471497,11879,65.7708969116211,65.7708969116211,65.7708969116211,,,3563965,,,,,
2023-05-27,170,1645.6459128913825,9174.39003276825,78.0,69,,,,,,,,0.5718547085278388,1.6085555441263304,0.04029895313990883,13682,,,,,,2593282,,,,,
2023-05-28,43,1605.6296112476584,3168.5468162298203,20.0,20,,,,,,,,0.485591064126436,1.513193134440915,0.11249321272950952,4353,,,,,,1822803,,,,,
2023-05-29,189,1950.6708776425412,16817.161470413208,130.0,101,,,,,,,,1.1497092492342624,2.9777115193456423,0.1307412729721997,19252,,,,,,7039277,,,,,
2023-05-30,111,1709.2299203349626,7153.073232650757,39.0,38,,,,,,,,1.026887422354483,2.4979608058929443,0.12395666049433264,9635,,,,,,3602604,81356,,,,
2023-05-31,38,1580.391082256446,2424.8800354003906,14.0,14,,,,,,,,0.7071786422728928,2.2971179485321045,0.050862754333923364,3304,64.41011810302734,64.41011810302734,64.41011810302734,,,1067718,116937,,,,
2023-06-01,200,1835.9853961791405,11705.55432510376,85.0,85,,,,,,,,0.9157533010817643,1.5386438607632924,0.10485491864658404,17395,64.41011810302734,64.41011810302734,64.41011810302734,,,4261009,,,,,
2023-06-02,114,1511.1327276129368,7604.960001945496,49.0,49,,,,,,,,1.2723877538052308,2.0061609745025635,0.7558956882972891,10256,,,,,,272050,,,,,
2023-06-03,127,1658.9766850845576,8433.940000295639,54.0,54,,,,,,,,0.8534344110309611,2.5091800689697266,0.1376873070231747,11297,,,,,,2926299,,,,,
2023-06-04,55,877.7811957120098,3724.6700224876404,16.0,16,,,,,,,,0.8749329972031205,2.454509735107422,0.019093041201376608,5123,64.41011810302734,64.41011810302734,64.41011810302734,,,429663,,,,,
